timestamp,cooling,ventilation,pumping,price_eur_kWh,hvac_total_kW,hvac_cost_eur,hvac_energy_kWh,iso_year,iso_week,year,month,hour,day_of_week,season,opt_cooling_kW,opt_ventilation_kW,opt_pumping_kW,opt_hvac_total_kW,opt_hvac_cost_eur,opt_hvac_energy_kWh,scenario,delta_total_kW,delta_cost_eur,delta_cooling_kW,delta_cooling_cost_eur,ratio_cooling,relative_cooling_change_pct,delta_ventilation_kW,delta_ventilation_cost_eur,ratio_ventilation,relative_ventilation_change_pct,delta_pumping_kW,delta_pumping_cost_eur,ratio_pumping,relative_pumping_change_pct
2022-04-20 06:00:00,0.857911640981426,0.0362881559251106,0.0,0.09554,0.8941997969065366,0.0854318485964505,0.8941997969065366,2022,16,2022,4,6,2,MAM,1.158180715324925,0.03265934033259954,0.0,1.190840055657525,0.1137728589175199,1.190840055657525,thermal_inertia,0.2966402587509883,0.028341010321069393,0.30026907434349903,0.028687707362777898,1.3499999999999999,34.99999999999999,-0.0036288155925110616,-0.0003466970417085068,0.8999999999999999,-10.000000000000004,0.0,0.0,,
2022-04-20 07:00:00,0.862526465993605,0.0364789067847317,0.0,0.145,0.8990053727783367,0.1303557790528588,0.8990053727783367,2022,16,2022,4,7,2,MAM,0.517515879596163,0.03283101610625853,0.0,0.5503468957024215,0.07980029987685111,0.5503468957024215,thermal_inertia,-0.34865847707591524,-0.050555479176007695,-0.3450105863974421,-0.0500265350276291,0.6,-40.00000000000001,-0.0036478906784731743,-0.0005289441483786102,0.8999999999999999,-10.000000000000012,0.0,0.0,,
2022-04-20 08:00:00,0.868261127736436,3.591337480136597,0.9194385280671084,0.148,5.379037135940142,0.796097496119141,5.379037135940142,2022,16,2022,4,8,2,MAM,0.5209566766418616,3.232203732122937,0.6436069696469758,4.396767378411774,0.6507215720049426,4.396767378411774,thermal_inertia,-0.9822697575283685,-0.14537592411419842,-0.3473044510945744,-0.051401058761997014,0.6,-40.0,-0.3591337480136598,-0.05315179470602165,0.8999999999999999,-10.000000000000004,-0.2758315584201325,-0.04082307064617961,0.7,-30.0
2022-04-20 09:00:00,0.877916730401595,16.26485774421086,0.983857787995375,0.14558,18.12663226260783,2.638875124790449,18.12663226260783,2022,16,2022,4,9,2,MAM,0.526750038240957,14.63837196978978,0.6887004515967625,15.8538224596275,2.307999473672572,15.8538224596275,thermal_inertia,-2.2728098029803316,-0.3308756511178772,-0.351166692160638,-0.05112284704474568,0.6,-40.0,-1.6264857744210808,-0.23678379904022093,0.9000000000000004,-9.999999999999968,-0.2951573363986125,-0.042969005032910006,0.7,-30.0
2022-04-20 10:00:00,0.888438667280085,16.26530053741208,0.983857787995375,0.12501,18.13759699268754,2.26738100005587,18.13759699268754,2022,16,2022,4,10,2,MAM,1.199392200828115,14.63877048367087,0.6887004515967625,16.52686313609575,2.06602316064333,16.52686313609575,thermal_inertia,-1.6107338565917928,-0.2013578394125397,0.31095353354803,0.03887230122883924,1.3500000000000003,35.00000000000003,-1.6265300537412113,-0.20333252201818883,0.8999999999999998,-10.00000000000002,-0.2951573363986125,-0.036897618623190555,0.7,-30.0
2022-04-20 11:00:00,0.8964075921146819,3.592522913744884,0.0,0.08604,4.488930505859567,0.3862275807241571,4.488930505859567,2022,16,2022,4,11,2,MAM,1.210150249354821,3.233270622370396,0.0,4.443420871725217,0.3823119318032377,4.443420871725217,thermal_inertia,-0.045509634134350385,-0.00391564892091939,0.31374265724013917,0.026994418228941577,1.3500000000000005,35.00000000000006,-0.3592522913744878,-0.03091006714986093,0.9000000000000001,-9.999999999999982,0.0,0.0,,
2022-04-20 12:00:00,0.903336102630302,3.592817906851827,0.0,0.06939000000000001,4.49615400948213,0.311988126717965,4.49615400948213,2022,16,2022,4,12,2,MAM,1.219503738550908,3.233536116166644,0.0,4.453039854717552,0.308996435518851,4.453039854717552,thermal_inertia,-0.04311415476457814,-0.0029916911991140216,0.31616763592060604,0.021938872256530854,1.3500000000000003,35.000000000000036,-0.3592817906851833,-0.024930563455644872,0.8999999999999998,-10.000000000000016,0.0,0.0,,
2022-04-20 13:00:00,0.9099659669982869,3.593102508293963,0.0,0.06024,4.50306847529225,0.2712648449516051,4.50306847529225,2022,16,2022,4,13,2,MAM,1.228454055447687,3.233792257464567,0.0,4.462246312912255,0.2688057178898342,4.462246312912255,thermal_inertia,-0.04082216237999514,-0.0024591270617708716,0.31848808844940013,0.019185722448191864,1.3499999999999996,34.99999999999997,-0.3593102508293957,-0.0216448495099628,0.9000000000000001,-9.999999999999984,0.0,0.0,,
2022-04-20 14:00:00,0.91425095221325,16.2664011833539,0.983857787995375,0.03808,18.16450992356253,0.6917045378892609,18.16450992356253,2022,16,2022,4,14,2,MAM,1.234238785487888,14.63976106501851,0.6887004515967625,16.56270030210316,0.6307076275040883,16.56270030210316,thermal_inertia,-1.6018096214593704,-0.06099691038517263,0.319987833274638,0.012185136691098214,1.3500000000000005,35.00000000000006,-1.6266401183353896,-0.06194245570621164,0.9,-9.999999999999998,-0.2951573363986125,-0.011239591370059166,0.7,-30.0
2022-04-20 15:00:00,0.9165998090957019,16.26650666544954,0.983857787995375,0.00899,18.16696426254062,0.1633210087202402,18.16696426254062,2022,16,2022,4,15,2,MAM,1.237409742279198,14.63985599890459,0.6887004515967625,16.56596619278055,0.1489280360730972,16.56596619278055,thermal_inertia,-1.6009980697600703,-0.014392972647142982,0.32080993318349615,0.0028840812993196304,1.3500000000000005,35.00000000000006,-1.6266506665449505,-0.014623589492239105,0.9000000000000002,-9.999999999999979,-0.2951573363986125,-0.0026534644542235263,0.7,-30.0
2022-04-20 16:00:00,0.917060149340685,16.26653215920561,0.983857787995375,0.006,18.16745009654167,0.10900470057925,18.16745009654167,2022,16,2022,4,16,2,MAM,1.238031201609925,14.63987894328505,0.6887004515967625,16.56661059649173,0.09939966357895041,16.56661059649173,thermal_inertia,-1.6008395000499398,-0.00960503700029959,0.32097105226924005,0.0019258263136154403,1.3500000000000003,35.00000000000003,-1.6266532159205607,-0.009759919295523365,0.9,-9.999999999999998,-0.2951573363986125,-0.0017709440183916751,0.7,-30.0
2022-04-20 17:00:00,0.91573216016604,16.26647863674877,0.983857787995375,0.007,18.16606858491019,0.1271624800943713,18.16606858491019,2022,16,2022,4,17,2,MAM,1.236238416224154,14.63983077307389,0.6887004515967625,16.56476964089481,0.1159533874862637,16.56476964089481,thermal_inertia,-1.6012989440153795,-0.01120909260810761,0.320506256058114,0.002243543792406798,1.35,35.0,-1.6266478636748793,-0.011386535045724155,0.8999999999999998,-10.000000000000016,-0.2951573363986125,-0.0020661013547902877,0.7,-30.0
